187;Number of Registered Newspapers And Periodicals By Language And Periodicity;Ministry of Statistics and Programme Implementation;Information & Broadcasting;The table gives all India (2000-01 to 2009-10) and language-wise (2009 and 2010) details on the number of registered newspapers and periodicals.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
188;Number of Registered Newspapers And Periodicals By States And Periodicity;Ministry of Statistics and Programme Implementation;Information & Broadcasting;Data provides all India (from 2001 to 2010) and state-wise (2008-09 and 2009-10) details on the number of registered newspapers and periodicals.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
189;Number of Registered Newspapers And Periodicals By Language (All India And State wise);Ministry of Statistics and Programme Implementation;Information & Broadcasting;Data provides all India (from 2001 to 2010) and state-wise (2008-09 and 2009-10) details on the number of registered newspapers and periodicals by language.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
190;Claimed Circulation of Registered Newspapers and Publications;Ministry of Statistics and Programme Implementation;Information & Broadcasting;Data provides all India (from 2001-02 to 2009-10) and language-wise (2008-09 and 2009-10) details on the claimed circulation of registered newspapers and publications.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
191;Rooms In Different Category of Hotels In India As On 31st December 2010;Ministry of Statistics and Programme Implementation;LodgingTravel & Tourism;Data provide all India (from 2002 to 2010) and state-wise (2009-10) details on rooms in different category of hotels (One Star, Two Star, Three Star, Four Star, Five Star and Others) in India as on 31st December.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
192;Number of Approved And Unclassified Accommodation And Rooms As On 31st December 2010;Ministry of Statistics and Programme Implementation;LodgingTravel & Tourism;Data provide details on the number of approved and unclassified accommodation and rooms as on 31st December 2010.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
193;Status of Political Parties In Election To The Lok Sabha - House of People;Ministry of Statistics and Programme Implementation;Lok SabhaGovernance & Administration;Data provide all India (1999, 2004 and 2009) and state-wise (2009) details on status of political parties in election to the Lok Sabha (House of People).;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
194;Election To The Lok Sabha - House of People;Ministry of Statistics and Programme Implementation;Lok SabhaGovernance & Administration;Data provide all India (1999, 2004 and 2009) and state-wise (2009) details on election to the Lok Sabha (House of People) including number of constituencies, electors, votes polled and valid votes polled.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
195;Women Participation In Election To The Lok Sabha - House of People;Ministry of Statistics and Programme Implementation;Lok SabhaGovernance & Administration;Data provide all India (1999, 2004 and 2009) and state-wise (2009) details on women's participation in election to the Lok Sabha (House of People) including the number of constituencies, electors and votes polled.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
196;Income And Expenditure of Corporations During 2000-01 To 2011-12;Ministry of Statistics and Programme Implementation;Local GovernmentGovernance & Administration;Data provide all India (2000-01 to 2011-12) details on income and expenditure of corporations during 2000-01 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
197;Number of Districts / DRDAs / Blocks / Villages in the Country;Ministry of Statistics and Programme Implementation;Local GovernmentGovernance & Administration;Data provide all India (2000, 2001, 2004, 2005, 2008 and 2012) and state-wise (2012) details on the number of districts, DRDAs, blocks and villages in the country.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
198;Meteorological Sub-division Wise Annual Rainfall From 2002 To 2011;Ministry of Statistics and Programme Implementation;Environment & Forest;Data provides meteorological sub-division wise annual rainfall figures from 2002 to 2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
199;Number of Elected Representatives of Panchayati Raj Institutions;Ministry of Statistics and Programme Implementation;Panchayati RajRuralLocal GovernmentGovernance & Administration;Data provide all India (2001, 2002, 2004, 2006, 2008 and 2009) and state-wise (2009) details on the number of elected representatives of Panchayati Raj institutions.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
200;Meteorological Sub-division Wise Monthly Actual Rainfall From 2009 To 2011;Ministry of Statistics and Programme Implementation;Environment & Forest;Data provides Meteorological sub-division wise monthly actual rainfall figures from 2009 to 2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
201;Number of Panchayati Raj Institutions And Elected Representatives;Ministry of Statistics and Programme Implementation;Panchayati RajRuralLocal GovernmentGovernance & Administration;Data provide all India (2001, 2002, 2004, 2006. 2008 and 2009) and state-wise (2009) details on the number of Panchayati Raj institutions and elected representatives.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
202;Meteorological Sub-division Wise Monthly Actual And Normal Rainfall From 2010 To 2011;Ministry of Statistics and Programme Implementation;Environment & Forest;Data provides Meteorological sub-division wise monthly actual and normal rainfall figures from 2010 to 2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
203;Cash Deposit Ratio By Class of Banks As On 31st March From 2000-01 To 2010-11;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides cash deposit ratio by class of banks as on 31st March from 2000-01 to 2010-11.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
204;Cheque Clearances By Centres From 2003-04 To 2011-12;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides details of number and amount of cheque clearances by centres from 2003-04 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
205;Liabilities And Assets of Industrial Development Bank of India As On 31st March From 2000-01 To 2011-12;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides figures of Liabilities (such as Paid-up capital, Reserves and surplus, Deposits, Borrowings and Other Liabilities) and Assets ( such as Cash in hand and balances with Banks, Investments, Loans and Advances, Fixed Assets and Other Assets) of Industrial Development Bank Of India (IDBI) as on 31st March from 2000-01 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
206;Liabilities And Assets of Different Classes of Scheduled Commercial Banks As On 31st March From 2001 To 2011;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides figures of Liabilities and Assets of different classes of scheduled commercial banks such as State Bank of India (SBI), Other Indian Banks (excluding State Bank, having paid up capital & reserves of 50 lakhs and over) and Foreign Banks as on 31st March from 2001 to 2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
207;Liabilities and Assets of IFCI Limited As On 31st March From 2000-01 To 2011-12;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides figures of Liabilities and Assets of Industrial Finance Corporation of India (IFCI) Limited as on 31st March from 2000-01 To 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
208;Exchange Rate of Rupee vis-a vis Selected Currencies of The World;Ministry of Statistics and Programme Implementation;EconomyFinance;Data provides details on exchange rate of rupee vis-a vis selected currencies (US Dollar, Pound Sterling, Euro, Yen, Canadian Dollar and Brazillian Dollar) of the world from 2000-01 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
209;Foreign Exchange Reserves From 2000-01 To 2011-12;Ministry of Statistics and Programme Implementation;EconomyFinance;Data provides details on foreign exchange reserves in Indian currency and foreign exchange reserves in US dollar from 2000-01 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
210;All India And State Wise Liabilities and Assets of State Financial Corporation As On 31st March;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides All India (2000-01 to 2009-10) and State wise (2009-10) figures of Liabilities and Assets of State Financial Corporation as on 31st March.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
211;Money Stock Measures From 2000-01 To 2011-12;Ministry of Statistics and Programme Implementation;EconomyFinance;Data provide details on money stock measures (such as notes in circulation, circulation of rupee coins, circulation of small coin and cash on hand with bank) as on March 31 from 2000-01 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
212;Number And Value of Coins Minted From 2000-01 To 2010-11;Ministry of Statistics and Programme Implementation;EconomyFinance;Data provides details on the number and value of coins (Stainless steel, Cupro-Nickel, Bi-metal and Nickel-brass) minted in Kolkata and Mumbai mints from 2000-01 to 2010-11.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
213;Liabilities And Assets of Banking Department And Issue Department of The Reserve Bank of India As On 30th June From 2001 To 2011;Ministry of Statistics and Programme Implementation;BankingFinance;This data provides figures of Liabilities and Assets Of Banking Department and Issue Department of The Reserve Bank of India (RBI) as on 30th June from 2001 to 2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
214;Trends In Nominal And Real Effective Exchange Rate of Rupee - Trade Based Weights From 2004-05 To 2011-12;Ministry of Statistics and Programme Implementation;EconomyFinance;Data provides trends in nominal and real effective exchange rate of rupee (Trade Based Weights) from 2004-05 to 2011-12 (Base: 2004-05 =100).;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
